appId,title,developer,developerId,developerEmail,developerWebsite,genre,genreId,categories,score,ratings,reviews,installs,realInstalls,minInstalls,price,free,currency,offersIAP,contentRating,adSupported,containsAds,released,updated,version,androidVersion,privacyPolicy,url,icon,headerImage,summary,first_keyword,matched_keywords
au.gov.nsw.onegov.fuelchecktas,FuelCheck TAS,Department of Customer Service,8649242095056023985,support@onegov.nsw.gov.au,https://fuelcheck.tas.gov.au/,Travel & Local,TRAVEL_AND_LOCAL,Travel & Local,0,0,0,"10,000+",38760,10000,0,True,USD,False,Everyone,False,False,"Sep 8, 2020",1753104668,1.3.29,,https://www.fuelcheck.tas.gov.au/App/Home/Privacy,https://play.google.com/store/apps/details?id=au.gov.nsw.onegov.fuelchecktas&hl=en&gl=us,https://play-lh.googleusercontent.com/_Av6uj_G_5cmMRvEYiRMq6TRQOBGCouLZL_ZzfJq_dreqw55Gv4oiBEzh6LFiRc0bRn9,https://play-lh.googleusercontent.com/vE9B8di9ttLVJbqR5TE1GqYVZndDRYH3hfn_MOFKuOy9jTCJDFfxqB2BaIJi4KxyL12K,FuelCheck TAS - Power to You,truck fuel,truck fuel
com.zunnka.fuellog,Fuel Log: Mileage Tracker,Zunnka,Zunnka,support.zunnka@gmail.com,,Productivity,PRODUCTIVITY,,,,,10+,32,10,0,True,USD,False,Everyone,False,False,"Mar 19, 2026",,Varies with device,,https://taskflow-23a22.web.app/privacy-policy.html,https://play.google.com/store/apps/details?id=com.zunnka.fuellog&hl=en&gl=us,https://play-lh.googleusercontent.com/9LtbVeTFSoUdQFl3OKwHQ6L8vo9d1-US3BRKcgbdy-Wf2PHOYZnAiI4rbOEsrGGcVMQ6MxKd0QGXK2x3zJEa,https://play-lh.googleusercontent.com/p6GnCBcU1m2IFv0w5ntN8-TFuNgTbkA_PADlBNGJzI4khMyNYabv8G1BUV16ctZvBNR4E11ZaK3N2QW8Gwty,"Track fuel, mileage & costs. Smart insights for every vehicle.",fuel log,fuel log
com.github.wdkapps.fillup,FillUp - Gas Mileage Log,William D. Kraemer,William+D.+Kraemer,wdkapps@gmail.com,http://wdkapps.github.io/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.4,3180,486,"500,000+",527923,500000,0,True,USD,False,Everyone,False,False,"Jan 13, 2013",1722108928,Varies with device,,https://wdkapps.github.io/privacy-policy.html,https://play.google.com/store/apps/details?id=com.github.wdkapps.fillup&hl=en&gl=us,https://play-lh.googleusercontent.com/JSAXljECYRGIB0-cI8tlcuQOzXb0yCuZT4SVi8q1IiZblz9C6s_pIV6POmLrg6_nEVml,https://play-lh.googleusercontent.com/DigrX0DIB8runntw5O1X_UvGriiY9axkVozUYsABWpG5c2e2jACTHI_4KH1OQaC_9EYN,"A simple, easy to use application to calculate and track your gas mileage.",fuel log,fuel log
com.diemagd.fuelrecord,Fuel log,DieMagd Inc.,8144741325117028552,diemagd.inc@gmail.com,https://diemagd.github.io,Auto & Vehicles,AUTO_AND_VEHICLES,,0,0,0,"5,000+",5050,5000,0,True,USD,False,Everyone,False,False,"Jul 20, 2020",,Varies with device,,https://sites.google.com/view/diemagd-ful-privacy-policy,https://play.google.com/store/apps/details?id=com.diemagd.fuelrecord&hl=en&gl=us,https://play-lh.googleusercontent.com/WUFr3_yUb_SLqvKoNM4lyjU6CneQRTWSJyqKttAMLeJPI4nJVZohiIrZkHpx8irerjU,https://play-lh.googleusercontent.com/gRfgqpY04baxocOD3SA1Nlvmr3hwHPypW9bZE95PmOIRyjtBTmfoTaPl5TA8IpaKMA,"Ads free, small, easy to use application to track fill-ups, mileage and expenses",fuel log,fuel log
com.rydful.scan,Fuel Scanner – Gas Log & Track,0th,0th,support@rydful.com,https://rydful.com,Auto & Vehicles,AUTO_AND_VEHICLES,,,,,5+,7,5,0,True,USD,True,Everyone,True,True,"Apr 4, 2026",,Varies with device,,https://rydful.com/privacy.html,https://play.google.com/store/apps/details?id=com.rydful.scan&hl=en&gl=us,https://play-lh.googleusercontent.com/GtETbMwQJwUoBgFmyoq1McOSMehf0fgR2R6xRuvINbD15xjO4Pc2zkrNejVfAeP3gQCC2-BvZwlqFrx7XlPsKw,https://play-lh.googleusercontent.com/zVU8JWIo_hs5nkQ0LXmQDPbPHI0GIw6WDjKU_MhW4Xn_yQb5BCFWXm2CnepbesAKvfygqG50FzGVP8hxoOBU,"Scan fuel receipts with AI. Log fill-ups, track spending, and export CSV.",fuel log,fuel log
com.tartar.carcosts,Car-costs and fuel log PRO,Alexander Tartar,Alexander+Tartar,carcosts-android@at-programming.com,https://www.at-programming.com/apps/autokosten-android/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4,773,16,"10,000+",13220,10000,2.99,False,USD,False,Everyone,False,False,"Jul 8, 2011",1774358344,3.9.8.4,,https://www.at-programming.com/apps/autokosten-komplett/datenschutz/,https://play.google.com/store/apps/details?id=com.tartar.carcosts&hl=en&gl=us,https://play-lh.googleusercontent.com/j-CP6c9tG46trfcAqDzD5mNK6QfgNcTiKnjOCeam9aYA-BQ6bS4-QvL68NErtP1WuQ,https://play-lh.googleusercontent.com/UsE_nhe39tZvxP0xFbbIjwv9wyynCEjut7kojG48MpQ-bD04_MySATeQIPlV1IsUcFvP,Fuel consumption- and cost-control the easy way!,fuel log,fuel log
com.intragrain.fuellock,Fuel Lock®,Calian Agriculture,7533374095729919292,sales@fuellock.ca,https://www.fuellock.ca/,Tools,TOOLS,Tools,,,,500+,917,500,0,True,USD,False,Everyone,False,False,"Aug 23, 2018",1755029580,5.23,,https://www.calianagriculture.com/privacy-policy/,https://play.google.com/store/apps/details?id=com.intragrain.fuellock&hl=en&gl=us,https://play-lh.googleusercontent.com/T0ok75ckPjfQm5G4hevTWVKVt3eLqILvsQiLLfbgZhIybE67Ki9oZf9mNNlmlwExeMc,https://play-lh.googleusercontent.com/fyGsiCycJhRNpfr9WcY-03HX7BqohRzKAthAsA9FBUXE_BGbbJBr_QfxpMfh32_ZL_4,SECURE IT. VIEW IT. TRACK IT.,fuel log,fuel log
com.mileagecalulator.fuellog,Gas Mileage Calculator MPG Log,appstudio.life,7280206022659872608,contact@appstudio.life,https://appstudio.life/,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,3.5,328,5,"50,000+",79401,50000,0,True,USD,True,Everyone,True,True,"Nov 21, 2024",1764007310,2.2.2,,https://appstudiolife.notion.site/Privacy-Policy-1427879a733c8001ab45ef980ba2057a?pvs=4,https://play.google.com/store/apps/details?id=com.mileagecalulator.fuellog&hl=en&gl=us,https://play-lh.googleusercontent.com/7Kvg_Fn9UL0GiGqOSYDNOIuZkfIGdoe4p2cXn4t6kSFckwke2NAv3lYky5-0FDm8KpU,https://play-lh.googleusercontent.com/AfATRdoAQ8RQZnqmauImHKmCO1M21TzrggMZ_zHMJGmrxCQ534eE6lsYrYlNiOLo1qY,"Track fuel consumption fuel management app. Monitor car expenses, miles tracker.",fuel log,fuel log
com.m9x4k.carfuellog7z,Car Fuel Log,7 FIGURE BLUEPRINT LTD,7+FIGURE+BLUEPRINT+LTD,bernardoserratom218@gmail.com,,Entertainment,ENTERTAINMENT,,,,,1+,1,1,0,True,USD,False,Everyone,False,False,"Mar 23, 2026",,Varies with device,,https://sites.google.com/view/privacy-policy-car-fuel-log/home,https://play.google.com/store/apps/details?id=com.m9x4k.carfuellog7z&hl=en&gl=us,https://play-lh.googleusercontent.com/1VCCFVXxYTsDXR4zrRD4cI5-j9qX51jLcXiqXFcTMrU8mpsxnYQ_1DuMrgS7d4tWYGSKG0dmuMG0Tl1WTdLhqY4,https://play-lh.googleusercontent.com/OqIY5gFYuLqc55On9EhqpRCULMXTA9rE452XSBnDGWimFZ9Jbo-DW8EIOwtMAHnNYtEWNIOkcTIJxZ7gACWN4R8,"Track fuel fills, mileage & costs — beautiful gradient UI with stats & history.",fuel log,fuel log
silvertech.Fuellog,Fuel Log,Silvertech Network,4980450896844892597,silvertech.network@gmail.com,http://silvertech.co.nf/,Maps & Navigation,MAPS_AND_NAVIGATION,,,,,"1,000+",3678,1000,0,True,USD,False,Everyone,True,True,"May 9, 2016",,Varies with device,,http://slivertech.c1.biz/index.php/8-news/16-privacy-policy,https://play.google.com/store/apps/details?id=silvertech.Fuellog&hl=en&gl=us,https://play-lh.googleusercontent.com/MCnX8CY_BZfYe01SPREG2ZUz18Aitq6kX3EbIf9GF705JpSpNPwbA3UftLA452hydo8,https://play-lh.googleusercontent.com/gfNRVFjf4aonPUHb0dgOkuT_UQbGfhWz0cQzsZMpu1ltvvHKXMSDROoAuOadq2cjpw,Be fuel savvy!,fuel log,fuel log
com.ilyas.ilyasapps.fuellogfuelmileage,Fuel Log | Mileage Tracker,Mobilia Apps,5581283581959758217,muhammadilyas15@gmail.com,http://apps.itworldpro.com/,Tools,TOOLS,,0,0,0,"5,000+",9541,5000,0,True,USD,True,Everyone,True,True,"Nov 25, 2019",,Varies with device,,https://sites.google.com/view/mobilia-apps/fuel-log/privacy-policy,https://play.google.com/store/apps/details?id=com.ilyas.ilyasapps.fuellogfuelmileage&hl=en&gl=us,https://play-lh.googleusercontent.com/5N4qI-4cnrP6GJIRVlKBDNZQQFrGTKnvphsq2KYSq2y6goZDNoL-wuZsM7pO-KsjTH3laQKnMHthaDJWs66q7g,https://play-lh.googleusercontent.com/YyluLFBh1AnSu0k0sBQ3j2YFbt6pKdY_FDPTQnlwj0gJUd1G9ySsSPIvmQMpo25fsvoPYr1pbPrc8FA5Bey6,"Track fuel economy, expenses, maintenance & mileage for all your vehicles",fuel log,fuel log
com.tankmetrics.app,"TankMetrics: Fuel, Mileage Log",Geek's Framework,Geek's+Framework,tank.metrics@geeksframework.com,https://geeksframework.com/tankmetrics/,Auto & Vehicles,AUTO_AND_VEHICLES,,,,,1+,1,1,0,True,USD,False,Everyone,True,True,"Apr 7, 2026",,Varies with device,,https://geeksframework.com/tankmetrics/privacy-policy/,https://play.google.com/store/apps/details?id=com.tankmetrics.app&hl=en&gl=us,https://play-lh.googleusercontent.com/mp54p4ZTE5KsQbIqRPO_KOTDmW9kWypEFY7i4RMi_eKV6haE_nZDFRdXVoUa8jU3q-jDNkkZzLpnBtC-bNFw,https://play-lh.googleusercontent.com/i5rAQlIro3gosGk9TajipdEmvbigT7AYMYV5JOvb3xjK_mdtM6VgBdqETWzIEOrH8A5iuqMClCxFKq73BPBjew,"Track fuel fill-ups, efficiency & spend per vehicle.",fuel log,fuel log
com.stoshio.motomigo,Vehicle maintenance & fuel log,Stoshio,Stoshio,stoshio.info@gmail.com,,Auto & Vehicles,AUTO_AND_VEHICLES,,0,0,0,500+,630,500,0,True,USD,True,Everyone,True,True,"Feb 7, 2024",,Varies with device,,https://sites.google.com/view/motomigo-privacy-policy,https://play.google.com/store/apps/details?id=com.stoshio.motomigo&hl=en&gl=us,https://play-lh.googleusercontent.com/6d28ydCTkN42WwqnRhYW25odYQ6UsA9RNqfrXENrf_0g8w2MPZxcrHLur7gl1FSI0Q,https://play-lh.googleusercontent.com/NjohZwf75Dvlr86Sb6KNib60JOlngGYYziLBtnEHGfUvguE87t1r5bjno3trE9AJrXQ,"Fuel, maintenance & mileage tracker with service reminders for all vehicles",fuel log,fuel log
com.otolog.app,OtoLog: Fuel & Service Log,TRANSNITY,8400636494307883236,andyapin@gmail.com,https://handityo.my.id/otolog,Auto & Vehicles,AUTO_AND_VEHICLES,,,,,1+,4,1,0,True,USD,False,Everyone,True,True,"Mar 12, 2026",,Varies with device,,https://handityo.my.id/otolog/privacy-policy.html,https://play.google.com/store/apps/details?id=com.otolog.app&hl=en&gl=us,https://play-lh.googleusercontent.com/elL7RbrxV4evjldmFp5PFBKz3T67U5uHFp2Cer5o9pycaBy-1Ct9vncBtzvkXp1PWRVH-0mVAzpTzcSGhrmiOnc,https://play-lh.googleusercontent.com/rmsgcDFaovbEBlfMIUyS_ndlmlYv9F7dTQBQOpbAlMYSJezB49hf5gn8G_YewEMSEs-7YCXCb7I-Ce2ZT0Vb,"Easily track fuel logs, service records, and vehicle maintenance in one app",fuel log,fuel log
dev.dailycommit.fueltrack,FuelTrack: Fuel & Mileage Log,Pahadi,Pahadi,dagdi@apankumaon.com,https://myfueltrack.netlify.app/,Auto & Vehicles,AUTO_AND_VEHICLES,,,,,50+,74,50,0,True,USD,True,Everyone,False,False,"Jan 31, 2026",,Varies with device,,https://myfueltrack.netlify.app/privacy,https://play.google.com/store/apps/details?id=dev.dailycommit.fueltrack&hl=en&gl=us,https://play-lh.googleusercontent.com/S9DzuIYO7mRQdptXXR0-l8dRyI5em0oO2efTJNNNSauENGnn1JBQBJllLRhZlkUxZ62ivUUuEhsIek6vHh35Vg,https://play-lh.googleusercontent.com/JVds6O9esET4bCzbJFn2NWxf0RzdX8msmiCAtqKnm1hoRNjZcswX1bAZ-BsDwkB4-Vr2wnhcqMGLZm1o5eb8Ow,"Track mileage, fuel costs & vehicle maintenance. Receipt scanning & analytics!",fuel log,fuel log
kb2.soft.fuelmanagerpro,Fuel Manager Pro (Consumption),KB2 SOFT,8953454543428300392,kb2.soft@gmail.com,http://kb2soft.ru,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.035714,1626,23,"100,000+",106958,100000,9.49,False,USD,False,Everyone,False,False,"Nov 1, 2013",1756327089,30.96,,http://kb2soft.ru/en/fuel-manager-privacy/,https://play.google.com/store/apps/details?id=kb2.soft.fuelmanagerpro&hl=en&gl=us,https://play-lh.googleusercontent.com/tpU9P3K_mRHJEnJUoLSGwDDtdukROZpkZotb910rjeVXfjCvU2xYdi9bp1BODJt7esM,https://play-lh.googleusercontent.com/D2mmEXxcDFCfRHdxnrbjZ9z2QGdJOCT0rDg8R6SazMJ9MnMJlHdRDbLAMMux6haQdk2S,Check how much you spend for refueling!,fuel log,fuel log
com.dmitresoft.fuelconsumption.free,Fuel Consumption,Dmitre Studio,5881825177644187433,dmitresoft@gmail.com,,Tools,TOOLS,,,,,"5,000+",5819,5000,0,True,USD,False,Everyone,False,False,"May 23, 2022",,Varies with device,,https://docs.google.com/document/d/19yI3yfC_X0hCv0R394tXKLlYsyQ69ydHmdN24teZnMY/edit?usp=sharing,https://play.google.com/store/apps/details?id=com.dmitresoft.fuelconsumption.free&hl=en&gl=us,https://play-lh.googleusercontent.com/R4-0aEFdFwFDlPHOTS0GijOBcrZoKjOiXhZ92I7yvVDYKfhENrn-xDZPNygiRhS2NutfchKQXFDfAqGgbs78NVw,https://play-lh.googleusercontent.com/Xnxm8m7aIT1x364OsGf6hCVuIw3UWBDCPBVtMDBV9NKQVqOB33_0VY9vT-pb9JX_VEYqnpWrw1VNZKB7kGdinDM,The application keeps track of your vehicles' fuel consumption.,fuel log,fuel log
com.acty.myfuellog2,MyFuelLog2: My car statistics,Stefano Pagliano,Stefano+Pagliano,actysas@gmail.com,https://myfuellog2.web.app,Auto & Vehicles,AUTO_AND_VEHICLES,Auto & Vehicles,4.2,2523,72,"500,000+",546501,500000,0,True,USD,True,Everyone,True,True,"Jul 30, 2016",1764840143,1.8.24,,https://myfuellog2.web.app/privacy_policy_myfuellog2.html,https://play.google.com/store/apps/details?id=com.acty.myfuellog2&hl=en&gl=us,https://play-lh.googleusercontent.com/3eKuWUjU0XlkM_RAZns1kU9RPKGpew6IjDqFGj0umeoGcpqloQR2IS-Zh4DqC9Ge1a3I,https://play-lh.googleusercontent.com/TfkOyrui7fRVFl_YTuR2cAtq8q4Q90VTWFQsP5xbUhTAGMgeUwo-x4XaBIUOfZMgmg,"Consumption, Expenses, Trips and Car Reminders in the palm of your hand",fuel log,fuel log
com.xinoft.fuelstationmgmt,Fuel Ledger,Xinoft,8786487591446297200,connect@xinoft.com,https://xinoft.com,Productivity,PRODUCTIVITY,,,,,50+,93,50,0,True,USD,False,Everyone,False,False,"Mar 17, 2025",,Varies with device,,https://xinoft.com/fuelledger/privacy_policy.html,https://play.google.com/store/apps/details?id=com.xinoft.fuelstationmgmt&hl=en&gl=us,https://play-lh.googleusercontent.com/MKwmuc8Ajb7yBTO6lVtO3NcFwylRT4oI6cErkoyc8ckUji7QeJrkSP0bmuilb6fFtRM,https://play-lh.googleusercontent.com/KlBCWDz3_RF2Al9uqIC5986v5L9qlFDHq5--mCnHuuhhU6-R8tsjJB-X2oDJM1a9Lw,Fuel Ledger is a comprehensive fuel station management app,fuel log,fuel log
com.mysysadmintips.fuelcalculator,Fuel Consumption Log,Arunas Adomaitis,6012894936197657062,info@mysysadmintips.com,http://www.mysysadmintips.com,Maps & Navigation,MAPS_AND_NAVIGATION,Maps & Navigation,0,0,0,"10,000+",23942,10000,0,True,USD,True,Everyone,True,True,"Oct 7, 2014",1710277909,3.5.2,,https://www.mysysadmintips.com/privacy-policy-fuel-log-android,https://play.google.com/store/apps/details?id=com.mysysadmintips.fuelcalculator&hl=en&gl=us,https://play-lh.googleusercontent.com/6Dy4a2otrT8TiUZ1Hns16o2wk_OR_jeJ_yo2Q2Q8hxr1XjMuwIHbQIKkNAj_C8t7iEY,https://play-lh.googleusercontent.com/ZmvJBvOa5Mv8os9764jCwfd1eQTzeqBpHWR2lvyYrRVHkDVE5uLFH4days_4RrlGWIg,Calculate and track your vehicle's real world gas consumption.,fuel log,fuel log
motorcycle.averages.fuelllog,Fuel log - Mileage tracker,YT Technolab,8636887461635678274,ydtechnololab@gmail.com,http://techtechnoyt.blogspot.com,Auto & Vehicles,AUTO_AND_VEHICLES,,0,0,0,"5,000+",7163,5000,0,True,USD,False,Everyone,True,True,"Nov 27, 2018",,Varies with device,,https://yttechnolab.blogspot.com/2018/05/privacy-policy.html,https://play.google.com/store/apps/details?id=motorcycle.averages.fuelllog&hl=en&gl=us,https://play-lh.googleusercontent.com/RkZmfMCxWYDIbcOtCV0tZbkZ7jPErS5ifFS5LlPwSRp1OxELtr5f3ozL3QQgYgvRcyGV,https://play-lh.googleusercontent.com/lBMsoy2rVePfeIlVJbhK7-fXgnyx7NbKnkM2LHYWlyOgZcDR8Oim3Kg3b2dTCgFTeBg,Motorcycle fuel log - Mileage tracker app.,fuel log,fuel log
core.orion.carcosttracker,Car Expense Tracker - Fuel Log,OrionCore,5861845034972857496,orioncore.development@gmail.com,https://sites.google.com/view/orioncore/domov,Finance,FINANCE,,,,,10+,17,10,0,True,USD,True,Everyone,False,False,"Feb 7, 2026",,Varies with device,,https://sites.google.com/view/carcosttracker/domov,https://play.google.com/store/apps/details?id=core.orion.carcosttracker&hl=en&gl=us,https://play-lh.googleusercontent.com/YnOJIx1xKFZ_XYISnpseucBrq-VpDSk5Yic0jZHmWfWAHIguV1Ja-WTIFZkgyGHPVyPfQLOVI38xLqGEqz_p,https://play-lh.googleusercontent.com/N8hC5cG_pR4h5BevYG6YDj_LLAt1r5-lwGbDSp46OK5A0_FcrLIPyymKeEXu-rZZ_jScqHsiy40EWdtpWOSI,"Track your Cars Cost per Km/Mi with Fuel & Charging, Expenses History & Stats",fuel log,fuel log
com.rfi.sams.android,Sam's Club: Shopping & Savings,Sam's Club,Sam's+Club,mobile@samsclub.com,http://www.samsclub.com,Shopping,SHOPPING,Shopping,4.8258934,838568,127206,"10,000,000+",40519220,10000000,0,True,USD,False,Everyone,False,False,"Sep 24, 2010",1775704719,26.4.20,,https://corporate.walmart.com/about/samsclub/sams-club-privacy-notice/sams-club-app-privacy-notice-quick-links,https://play.google.com/store/apps/details?id=com.rfi.sams.android&hl=en&gl=us,https://play-lh.googleusercontent.com/J43zPspWUoLbPvyI3RTRqDY-WrKAW7GeRiHNjc2C3UKGH8ksopyUxDR0epihfAospHKOGjtcu4BTE4FLMzsK1w,https://play-lh.googleusercontent.com/P41TGcKWwXQ02shnvmqsalHixftA_KqlFFYrOi4ChvDoI9naqyB09dbfWsaMUgalkx9V,"Savings on your shopping list: Shop grocery essentials, get gas & more.",gasbuddy,gasbuddy
com.app.tgtg,Too Good To Go: End Food Waste,Too Good To Go Aps,Too+Good+To+Go+Aps,info@toogoodtogo.com,https://www.toogoodtogo.com,Food & Drink,FOOD_AND_DRINK,Food & Drink,4.8547335,1910242,12797,"50,000,000+",77799027,50000000,0,True,USD,False,Everyone,False,False,"Jan 14, 2016",1775661595,26.3.22,,https://www.toogoodtogo.com/en/privacy-policy,https://play.google.com/store/apps/details?id=com.app.tgtg&hl=en&gl=us,https://play-lh.googleusercontent.com/SKnwpZGNeXk8dSPNH2l3tDkpweSu8WWZ-UfC576vhK5d0RQKeYyPGCqsaM1b_7HoZdzjHvutaA6xqcqvBwcEtA,https://play-lh.googleusercontent.com/5dEWNv7fVdKgv_X3Tsg0Ef41FparpCPNvIeYwS_gan46XDbgfb1GRCR_CxgH52PHat7nRaTD2FBsneIvb7LJ,Rescue tasty unsold food from local stores for ½ price or less.,gasbuddy,gasbuddy
com.starbucks.mobilecard,Starbucks,Starbucks Coffee Company,5199511630636236478,Info@Starbucks.com,https://customerservice.starbucks.com/sbux,Food & Drink,FOOD_AND_DRINK,Food & Drink,4.8462195,1518094,260293,"10,000,000+",46645854,10000000,0,True,USD,False,Everyone,False,False,"Jun 14, 2011",1774975805,6.119.1,,https://www.starbucks.com/terms/privacy-notice/,https://play.google.com/store/apps/details?id=com.starbucks.mobilecard&hl=en&gl=us,https://play-lh.googleusercontent.com/qrmolFrTzWjD7o_vVZ8bcQj0WM8-AI4fhJzg-L3ecLCLUJc9vNWOQ1MmkKQA2RN69C0u,https://play-lh.googleusercontent.com/rl4CbJOdFGWGgvDoxFSuiafiW6gfDpgE0OzIzmsE_Il4ELascpLZY0YSN2qnxuI-75o,"Order, pay and get rewarded",gasbuddy,gasbuddy
com.walmart.android,Walmart: Shopping & Savings,Walmart,Walmart,platform.android@wal-mart.com,https://www.walmart.com,Shopping,SHOPPING,Shopping,4.7240586,6931136,551832,"100,000,000+",128832715,100000000,0,True,USD,False,Everyone,True,True,"May 6, 2011",1775843955,26.12.2,,https://corporate.walmart.com/privacy-security/walmart-privacy-notice/walmart-app-privacy-notice-quick-links,https://play.google.com/store/apps/details?id=com.walmart.android&hl=en&gl=us,https://play-lh.googleusercontent.com/uWXZHyYx_7M_aOFK_qINeboJGvmNgXSNRpCzjKyIWyHYcJbgZ0Ky0KlQBy5i1bmkphZdZ-lo9zc2De-KbQBKKA,https://play-lh.googleusercontent.com/8ZHxXFtd8qWQuqH7xXN-Us-DVVQ7LGrkY4RI25QI4Fc-eESp69cm-KxyKJO-X14_LlVTQ4XIGG4GFKDJ-fzCtQ,"Groceries, essentials & more, delivered fast.",gasbuddy,gasbuddy
epic.mychart.android,MyChart,Epic Systems Corporation,Epic+Systems+Corporation,mychartsupport@epic.com,http://www.epic.com,Medical,MEDICAL,Medical,4.494309,267002,115114,"10,000,000+",31747159,10000000,0,True,USD,False,Everyone,False,False,"Oct 31, 2011",1773085746,11.7.2,,https://www.epic.com/about/privacypolicies#mobile-policy-patient,https://play.google.com/store/apps/details?id=epic.mychart.android&hl=en&gl=us,https://play-lh.googleusercontent.com/YPtBGr6THchfNi4KIo9P4A5TePEia_daTtMtsqwsURjYqngsLCRV1-NUah09z0kcBXs,https://play-lh.googleusercontent.com/3jTQxS0b0VLLCCQFoIL13S1DbAFCHAdMH4EhuqYPjYujyJctekzZ-ZaTnJ54Ykuiww,MyChart for Android,gasbuddy,gasbuddy
com.adpmobile.android,ADP Mobile Solutions,"ADP, INC.","ADP,+INC.",ADPmobile_feedback@ADP.com,http://www.adp.com/gomobile,Business,BUSINESS,Business,4.5129905,794321,85568,"10,000,000+",36373180,10000000,0,True,USD,False,Everyone,True,True,"Apr 1, 2013",1775055861,26.13.1,,http://www.adp.com/privacy/,https://play.google.com/store/apps/details?id=com.adpmobile.android&hl=en&gl=us,https://play-lh.googleusercontent.com/ha27yn2hRJSW9Es9XJ-_xKeEDIvKMVyrCm5XMLWvUPddtgyWQTOREJ3mE_0PX_BKdg,https://play-lh.googleusercontent.com/vtMd-2TWgNPmuJX8LMr-sP_pwHgHamkiuowFUCup_hFyicTYit4oEwOjHfYSe6sytpI,ADP Mobile Solutions is an employee self service app,gasbuddy,gasbuddy
com.dd.doordash,"DoorDash: Food, Grocery, More",DoorDash,4672508238093661894,support@doordash.com,https://www.doordash.com/,Food & Drink,FOOD_AND_DRINK,Food & Drink,4.663605,5860238,693217,"50,000,000+",85619583,50000000,0,True,USD,False,Everyone,False,False,"Mar 26, 2015",1775489778,15.270.0,,https://www.doordash.com/privacy/,https://play.google.com/store/apps/details?id=com.dd.doordash&hl=en&gl=us,https://play-lh.googleusercontent.com/aD_yV7NdU8txkDPV1NU557BjnvZf-D6Ip8Cn7xhdieHgMLGt1FTQXlBBgH1jTNhhnw1v,https://play-lh.googleusercontent.com/TmWukTjL87iibmuHXhc9d04Hvul6nErQXE0nRcJvvsiFffDBjE0JmGns57r1x1RihMA,"Get food, grocery, and retail essentials delivered fast with DoorDash.",gasbuddy,gasbuddy
com.doordash.driverapp,DoorDash - Dasher,DoorDash,4672508238093661894,support@doordash.com,http://www.doordash.com,Business,BUSINESS,Business,4.0812254,586412,135653,"10,000,000+",30918064,10000000,0,True,USD,False,Everyone,False,False,"Dec 10, 2013",1775760228,8.75.10,,https://www.doordash.com/dasherprivacypolicy/,https://play.google.com/store/apps/details?id=com.doordash.driverapp&hl=en&gl=us,https://play-lh.googleusercontent.com/trfOy_Wg9gQTwGcoYJNushqXIV3xFhWBReAVWM5IPqspN5N811YhTKQCG48anNS13HE,https://play-lh.googleusercontent.com/M5iOqLygrSm6C5BC1BAsrAfPAQvcEzxQp5awWu4ORtE3thpBntBRp2ESi7zrHT521jOM,Make money as a delivery driver with DoorDash and work when you want as a Dasher,gasbuddy,gasbuddy
com.fetchrewards.fetchrewards.hop,Fetch: America’s Rewards App,Fetch Rewards,Fetch+Rewards,support@fetchrewards.com,https://www.fetch.com,Shopping,SHOPPING,Shopping,4.7161107,1550532,287958,"10,000,000+",28527236,10000000,0,True,USD,False,Everyone,False,False,"Dec 7, 2016",1775871373,4.38.1,,http://www.fetchrewards.com/privacy.jsp,https://play.google.com/store/apps/details?id=com.fetchrewards.fetchrewards.hop&hl=en&gl=us,https://play-lh.googleusercontent.com/K_DvVVBJ3W9YQjDwlb_LvrdIuunERyWGqkzpbhN-LK29N6RIdPwSCtxJXwvZTSfSSTgk-XgHVa5ZmkOc8TOFdg,https://play-lh.googleusercontent.com/YJIPOS2VQrbvV1aJgHKJGs5uFM-fMdxH3fCO8so1UYWqdcga6pISPfp9rnE_4Bo6wUjW,"Earn rewards when you shop, play games, and order online. Live rewarded.",gasbuddy,gasbuddy
com.huckleberry_labs.app,Huckleberry: Smart Baby Care,Huckleberry Labs,Huckleberry+Labs,support@huckleberry-labs.com,http://www.huckleberrycare.com,Parenting,PARENTING,Parenting,4.8140664,32356,3524,"1,000,000+",2144739,1000000,0,True,USD,True,Everyone,False,False,"Jun 30, 2017",1775236253,0.9.292,,https://www.huckleberrycare.com/privacy-policy,https://play.google.com/store/apps/details?id=com.huckleberry_labs.app&hl=en&gl=us,https://play-lh.googleusercontent.com/9Au3cHvuVyNSGzikuifsilv4K3SZLH-OK7vU__LrK33aYCSnhRDk7lc2fXjGBBJaag,https://play-lh.googleusercontent.com/wb-vAPYQbzovDY7O6iSsOn5Ah19Iv67HefTv2XnUYtZZwrXdNajnzo3CiOXKKaYKBqDZMnJEWfpigvQ6Ymh13Q,"Advanced baby tracking, expert sleep help & parenting support for every stage.",gasbuddy,gasbuddy
